entity              ,left          ,top           ,right      ,bottom    ,time_seconds,time        ,id
top                 ,0.34537897    ,0.37261257    ,0.60682404 ,0.7993629 ,32.76       ,00:00:32.760,MGrLtKlC5Sc
top                 ,0.34526232    ,0.37037542    ,0.60895383 ,0.805985  ,32.88       ,00:00:32.880,MGrLtKlC5Sc
top                 ,0.3464098     ,0.37215388    ,0.6104305  ,0.79893816,33.0        ,00:00:33.000,MGrLtKlC5Sc
top                 ,0.3474652     ,0.36751634    ,0.61237967 ,0.8091692 ,33.12       ,00:00:33.120,MGrLtKlC5Sc
top                 ,0.3505161     ,0.36676693    ,0.6141752  ,0.8170817 ,33.24       ,00:00:33.240,MGrLtKlC5Sc
top                 ,0.35252795    ,0.3733704     ,0.6180748  ,0.8102273 ,33.36       ,00:00:33.360,MGrLtKlC5Sc
top                 ,0.3492987     ,0.35777315    ,0.6253803  ,0.82659245,33.48       ,00:00:33.480,MGrLtKlC5Sc
top                 ,0.34858033    ,0.34950313    ,0.6339592  ,0.82285   ,33.6        ,00:00:33.600,MGrLtKlC5Sc
top                 ,0.35371682    ,0.34542647    ,0.63937044 ,0.82846266,33.72       ,00:00:33.720,MGrLtKlC5Sc
top                 ,0.35759032    ,0.35531616    ,0.64979434 ,0.82417035,33.84       ,00:00:33.840,MGrLtKlC5Sc
top                 ,0.3629748     ,0.35604665    ,0.6551788  ,0.82490087,33.96       ,00:00:33.960,MGrLtKlC5Sc
top                 ,0.37551904    ,0.3846849     ,0.6508511  ,0.8260368 ,34.08       ,00:00:34.080,MGrLtKlC5Sc
top                 ,0.3809395     ,0.31477702    ,0.664608   ,0.9721678 ,34.2        ,00:00:34.200,MGrLtKlC5Sc
top                 ,0.37613347    ,0.3934204     ,0.67609847 ,0.8774756 ,34.32       ,00:00:34.320,MGrLtKlC5Sc
top                 ,0.37198332    ,0.37418705    ,0.6722448  ,0.8400266 ,34.44       ,00:00:34.440,MGrLtKlC5Sc
top                 ,0.36843494    ,0.35561323    ,0.6645053  ,0.82891047,34.56       ,00:00:34.560,MGrLtKlC5Sc
top                 ,0.36409956    ,0.34590146    ,0.65900123 ,0.82106245,34.68       ,00:00:34.680,MGrLtKlC5Sc
top                 ,0.3608591     ,0.33541408    ,0.65576077 ,0.81057507,34.8        ,00:00:34.800,MGrLtKlC5Sc
top                 ,0.3597481     ,0.3423635     ,0.6491534  ,0.8163814 ,34.92       ,00:00:34.920,MGrLtKlC5Sc
top                 ,0.35705522    ,0.34143776    ,0.6414428  ,0.81798816,35.04       ,00:00:35.040,MGrLtKlC5Sc
top                 ,0.3529181     ,0.3440595     ,0.6397428  ,0.81660676,35.16       ,00:00:35.160,MGrLtKlC5Sc
top                 ,0.35320038    ,0.34357983    ,0.63828206 ,0.8224468 ,35.28       ,00:00:35.280,MGrLtKlC5Sc
top                 ,0.35358247    ,0.34744823    ,0.6374946  ,0.82065547,35.4        ,00:00:35.400,MGrLtKlC5Sc
top                 ,0.35215873    ,0.34255478    ,0.63759243 ,0.8163862 ,35.52       ,00:00:35.520,MGrLtKlC5Sc
top                 ,0.34960163    ,0.34027404    ,0.63101894 ,0.80955493,35.64       ,00:00:35.640,MGrLtKlC5Sc
top                 ,0.34440902    ,0.33512902    ,0.62637675 ,0.80778587,35.76       ,00:00:35.760,MGrLtKlC5Sc
top                 ,0.34965196    ,0.34912       ,0.6137205  ,0.77992785,35.88       ,00:00:35.880,MGrLtKlC5Sc
top                 ,0.34183598    ,0.3524881     ,0.6111407  ,0.77951956,36.0        ,00:00:36.000,MGrLtKlC5Sc
top                 ,0.33788377    ,0.35283226    ,0.6096009  ,0.777033  ,36.12       ,00:00:36.120,MGrLtKlC5Sc
top                 ,0.3367164     ,0.35149845    ,0.6068727  ,0.77718675,36.24       ,00:00:36.240,MGrLtKlC5Sc
top                 ,0.33448336    ,0.34865603    ,0.60560226 ,0.77748096,36.36       ,00:00:36.360,MGrLtKlC5Sc
top                 ,0.33363742    ,0.35146445    ,0.6045104  ,0.7774451 ,36.48       ,00:00:36.480,MGrLtKlC5Sc
pants               ,0.42156944    ,0.8071122     ,0.6098218  ,0.9918444 ,27.24       ,00:00:27.240,MGrLtKlC5Sc
pants               ,0.42261782    ,0.8109949     ,0.6160647  ,0.99297917,27.36       ,00:00:27.360,MGrLtKlC5Sc
pants               ,0.42164785    ,0.8135853     ,0.6199126  ,0.99124366,27.48       ,00:00:27.480,MGrLtKlC5Sc
pants               ,0.42714906    ,0.81766087    ,0.62829894 ,0.9906663 ,27.6        ,00:00:27.600,MGrLtKlC5Sc
pants               ,0.43533158    ,0.81548154    ,0.6409023  ,0.98908055,27.72       ,00:00:27.720,MGrLtKlC5Sc
pants               ,0.44481134    ,0.8157612     ,0.64909244 ,0.99071515,27.84       ,00:00:27.840,MGrLtKlC5Sc
pants               ,0.444658      ,0.8284199     ,0.66139853 ,0.9936149 ,27.96       ,00:00:27.960,MGrLtKlC5Sc
pants               ,0.44873852    ,0.83184904    ,0.66458154 ,0.9981059 ,28.08       ,00:00:28.080,MGrLtKlC5Sc
pants               ,0.45029396    ,0.8353371     ,0.66602695 ,1.0005537 ,28.2        ,00:00:28.200,MGrLtKlC5Sc
pants               ,0.4543331     ,0.8561852     ,0.6591142  ,0.99664974,28.32       ,00:00:28.320,MGrLtKlC5Sc
pants               ,0.45514187    ,0.8632217     ,0.6504806  ,0.9996668 ,28.44       ,00:00:28.440,MGrLtKlC5Sc
pants               ,0.44561103    ,0.86218894    ,0.64571595 ,1.0024965 ,28.56       ,00:00:28.560,MGrLtKlC5Sc
pants               ,0.4389787     ,0.8566716     ,0.63593096 ,1.0032412 ,28.68       ,00:00:28.680,MGrLtKlC5Sc
pants               ,0.43006787    ,0.85501367    ,0.6238108  ,1.0006679 ,28.8        ,00:00:28.800,MGrLtKlC5Sc
pants               ,0.42376304    ,0.85052705    ,0.61281127 ,1.0003676 ,28.92       ,00:00:28.920,MGrLtKlC5Sc
pants               ,0.4161106     ,0.81183344    ,0.60455763 ,1.0065054 ,29.04       ,00:00:29.040,MGrLtKlC5Sc
pants               ,0.40394792    ,0.78973556    ,0.59533167 ,1.0026264 ,29.16       ,00:00:29.160,MGrLtKlC5Sc
pants               ,0.39720315    ,0.7704621     ,0.58409655 ,0.99943906,29.28       ,00:00:29.280,MGrLtKlC5Sc
pants               ,0.38985884    ,0.7746243     ,0.5795411  ,0.99236614,29.4        ,00:00:29.400,MGrLtKlC5Sc
pants               ,0.38725504    ,0.7674035     ,0.5765897  ,0.9962204 ,29.52       ,00:00:29.520,MGrLtKlC5Sc
pants               ,0.38816878    ,0.7717958     ,0.57500887 ,0.99458534,29.64       ,00:00:29.640,MGrLtKlC5Sc
pants               ,0.3898395     ,0.77039456    ,0.57606006 ,0.9975194 ,29.76       ,00:00:29.760,MGrLtKlC5Sc
pants               ,0.39098185    ,0.761218      ,0.5761964  ,1.0001078 ,29.88       ,00:00:29.880,MGrLtKlC5Sc
pants               ,0.39193302    ,0.7637785     ,0.57694775 ,0.99769056,30.0        ,00:00:30.000,MGrLtKlC5Sc
pants               ,0.39228       ,0.76645124    ,0.57891834 ,0.99773747,30.12       ,00:00:30.120,MGrLtKlC5Sc
pants               ,0.39191788    ,0.7690951     ,0.5808837  ,0.9981153 ,30.24       ,00:00:30.240,MGrLtKlC5Sc
pants               ,0.39419335    ,0.77480394    ,0.58222675 ,0.99748397,30.36       ,00:00:30.360,MGrLtKlC5Sc
pants               ,0.39729127    ,0.7794918     ,0.5843684  ,0.99817675,30.48       ,00:00:30.480,MGrLtKlC5Sc
pants               ,0.39990008    ,0.7790781     ,0.5885932  ,1.0005535 ,30.6        ,00:00:30.600,MGrLtKlC5Sc
pants               ,0.40753987    ,0.7778998     ,0.59379035 ,0.99938476,30.72       ,00:00:30.720,MGrLtKlC5Sc
pants               ,0.40934145    ,0.77836967    ,0.6032928  ,0.9989066 ,30.84       ,00:00:30.840,MGrLtKlC5Sc
pants               ,0.41606376    ,0.78212947    ,0.60704136 ,0.9977156 ,30.96       ,00:00:30.960,MGrLtKlC5Sc
pants               ,0.42019486    ,0.7848717     ,0.610845   ,1.0001714 ,31.08       ,00:00:31.080,MGrLtKlC5Sc
pants               ,0.42022064    ,0.7924157     ,0.6136848  ,0.9982124 ,31.2        ,00:00:31.200,MGrLtKlC5Sc
pants               ,0.4191707     ,0.7893608     ,0.61364657 ,1.0009923 ,31.32       ,00:00:31.320,MGrLtKlC5Sc
pants               ,0.4170256     ,0.7827873     ,0.6087407  ,1.0015228 ,31.44       ,00:00:31.440,MGrLtKlC5Sc
pants               ,0.41216773    ,0.77838665    ,0.60274196 ,1.0004296 ,31.56       ,00:00:31.560,MGrLtKlC5Sc
pants               ,0.40941945    ,0.78002876    ,0.5939705  ,0.99821   ,31.68       ,00:00:31.680,MGrLtKlC5Sc
pants               ,0.40221876    ,0.77888685    ,0.5869142  ,0.9987438 ,31.8        ,00:00:31.800,MGrLtKlC5Sc
pants               ,0.39462066    ,0.77986133    ,0.58188343 ,0.9974457 ,31.92       ,00:00:31.920,MGrLtKlC5Sc
pants               ,0.3895444     ,0.77961284    ,0.577325   ,0.9985562 ,32.04       ,00:00:32.040,MGrLtKlC5Sc
pants               ,0.38528115    ,0.77966964    ,0.5742258  ,0.9994001 ,32.16       ,00:00:32.160,MGrLtKlC5Sc
pants               ,0.3818984     ,0.77983475    ,0.5703224  ,0.9997735 ,32.28       ,00:00:32.280,MGrLtKlC5Sc
pants               ,0.37956193    ,0.7786499     ,0.56807697 ,1.0002968 ,32.4        ,00:00:32.400,MGrLtKlC5Sc
pants               ,0.37961265    ,0.7780898     ,0.5675076  ,1.0001899 ,32.52       ,00:00:32.520,MGrLtKlC5Sc
pants               ,0.38091388    ,0.7773059     ,0.5677484  ,1.0001422 ,32.64       ,00:00:32.640,MGrLtKlC5Sc
pants               ,0.38262072    ,0.77691454    ,0.56820625 ,0.99998903,32.76       ,00:00:32.760,MGrLtKlC5Sc
pants               ,0.38401136    ,0.77415365    ,0.5702616  ,1.0002148 ,32.88       ,00:00:32.880,MGrLtKlC5Sc
pants               ,0.38504466    ,0.7740857     ,0.57234776 ,0.99971914,33.0        ,00:00:33.000,MGrLtKlC5Sc
pants               ,0.38622248    ,0.7730451     ,0.57450247 ,0.9994855 ,33.12       ,00:00:33.120,MGrLtKlC5Sc
pants               ,0.38671196    ,0.77544504    ,0.5757452  ,0.99905396,33.24       ,00:00:33.240,MGrLtKlC5Sc
pants               ,0.38558906    ,0.7800168     ,0.57803774 ,0.9981009 ,33.36       ,00:00:33.360,MGrLtKlC5Sc
pants               ,0.3883135     ,0.7831289     ,0.578666   ,0.9979494 ,33.48       ,00:00:33.480,MGrLtKlC5Sc
pants               ,0.3936874     ,0.7694182     ,0.58070636 ,1.0018411 ,33.6        ,00:00:33.600,MGrLtKlC5Sc
pants               ,0.39711323    ,0.7688284     ,0.5879238  ,0.99880075,33.72       ,00:00:33.720,MGrLtKlC5Sc
pants               ,0.4051515     ,0.78808844    ,0.59545135 ,0.99439144,33.84       ,00:00:33.840,MGrLtKlC5Sc
pants               ,0.41360155    ,0.7956496     ,0.60629404 ,0.99783313,33.96       ,00:00:33.960,MGrLtKlC5Sc
pants               ,0.42218846    ,0.84058356    ,0.61409223 ,0.9918685 ,34.08       ,00:00:34.080,MGrLtKlC5Sc
pants               ,0.4250433     ,0.85287863    ,0.6182828  ,1.0000445 ,34.2        ,00:00:34.200,MGrLtKlC5Sc
pants               ,0.42638287    ,0.856435      ,0.6197728  ,1.0039461 ,34.32       ,00:00:34.320,MGrLtKlC5Sc
pants               ,0.4239814     ,0.828527      ,0.6204525  ,1.0093304 ,34.44       ,00:00:34.440,MGrLtKlC5Sc
pants               ,0.42093575    ,0.8102249     ,0.6149021  ,1.0054424 ,34.56       ,00:00:34.560,MGrLtKlC5Sc
pants               ,0.4168026     ,0.7992316     ,0.60765326 ,1.0002156 ,34.68       ,00:00:34.680,MGrLtKlC5Sc
pants               ,0.41437206    ,0.7964507     ,0.6026641  ,0.9961858 ,34.8        ,00:00:34.800,MGrLtKlC5Sc
pants               ,0.4126021     ,0.7880534     ,0.599429   ,0.99740946,34.92       ,00:00:34.920,MGrLtKlC5Sc
pants               ,0.41006324    ,0.7808358     ,0.59452724 ,0.99814624,35.04       ,00:00:35.040,MGrLtKlC5Sc
pants               ,0.4061485     ,0.77254015    ,0.58935905 ,0.9985286 ,35.16       ,00:00:35.160,MGrLtKlC5Sc
pants               ,0.4039753     ,0.78250134    ,0.58792675 ,0.9934437 ,35.28       ,00:00:35.280,MGrLtKlC5Sc
pants               ,0.40421647    ,0.7813924     ,0.5879456  ,0.99672645,35.4        ,00:00:35.400,MGrLtKlC5Sc
pants               ,0.40111172    ,0.767343      ,0.5841411  ,1.0010537 ,35.52       ,00:00:35.520,MGrLtKlC5Sc
pants               ,0.39717883    ,0.76178384    ,0.5813086  ,0.9989551 ,35.64       ,00:00:35.640,MGrLtKlC5Sc
pants               ,0.39192265    ,0.7655184     ,0.5788916  ,0.99685484,35.76       ,00:00:35.760,MGrLtKlC5Sc
pants               ,0.38830924    ,0.7562828     ,0.57551086 ,0.99873096,35.88       ,00:00:35.880,MGrLtKlC5Sc
pants               ,0.38276237    ,0.7629891     ,0.5736718  ,0.9968461 ,36.0        ,00:00:36.000,MGrLtKlC5Sc
pants               ,0.37964422    ,0.75747293    ,0.5689632  ,0.9998842 ,36.12       ,00:00:36.120,MGrLtKlC5Sc
pants               ,0.37934265    ,0.75710297    ,0.5648182  ,0.999708  ,36.24       ,00:00:36.240,MGrLtKlC5Sc
pants               ,0.37877226    ,0.7578589     ,0.5628411  ,0.9992895 ,36.36       ,00:00:36.360,MGrLtKlC5Sc
pants               ,0.3795816     ,0.7569989     ,0.5618297  ,0.99989396,36.48       ,00:00:36.480,MGrLtKlC5Sc
person              ,0.9406695     ,0.44090766    ,1.0        ,0.59574056,29.88       ,00:00:29.880,MGrLtKlC5Sc
person              ,0.9406251     ,0.44305232    ,0.99921995 ,0.59722006,30.0        ,00:00:30.000,MGrLtKlC5Sc
person              ,0.94062436    ,0.44576016    ,0.99921817 ,0.5999269 ,30.12       ,00:00:30.120,MGrLtKlC5Sc
car                 ,0.74462545    ,0.4116735     ,0.86011314 ,0.50780827,29.88       ,00:00:29.880,MGrLtKlC5Sc
car                 ,0.75857264    ,0.41111195    ,0.8734174  ,0.5069457 ,30.0        ,00:00:30.000,MGrLtKlC5Sc
car                 ,0.77165425    ,0.40444654    ,0.89157647 ,0.5041492 ,30.12       ,00:00:30.120,MGrLtKlC5Sc
person              ,0.82411003    ,0.44038123    ,0.8967867  ,0.6375188 ,30.0        ,00:00:30.000,MGrLtKlC5Sc
person              ,0.84450036    ,0.44027793    ,0.91715664 ,0.63750005,30.12       ,00:00:30.120,MGrLtKlC5Sc
person              ,0.70401233    ,0.45961994    ,0.7642183  ,0.6046566 ,30.24       ,00:00:30.240,MGrLtKlC5Sc
person              ,0.6889471     ,0.46303567    ,0.7447213  ,0.59712374,30.36       ,00:00:30.360,MGrLtKlC5Sc
person              ,0.68348575    ,0.46284524    ,0.73897606 ,0.5962318 ,30.48       ,00:00:30.480,MGrLtKlC5Sc
belt                ,0.40597057    ,0.7727521     ,0.5747267  ,0.8593112 ,30.36       ,00:00:30.360,MGrLtKlC5Sc
belt                ,0.4155312     ,0.7705533     ,0.5767878  ,0.861688  ,30.48       ,00:00:30.480,MGrLtKlC5Sc
belt                ,0.4171465     ,0.77219254    ,0.57810664 ,0.86382145,30.6        ,00:00:30.600,MGrLtKlC5Sc
belt                ,0.4206733     ,0.7748345     ,0.58161247 ,0.8664985 ,30.72       ,00:00:30.720,MGrLtKlC5Sc
belt                ,0.42204526    ,0.77617407    ,0.5902326  ,0.8717071 ,30.84       ,00:00:30.840,MGrLtKlC5Sc
belt                ,0.4230983     ,0.77310765    ,0.59477866 ,0.8659503 ,30.96       ,00:00:30.960,MGrLtKlC5Sc
belt                ,0.42649034    ,0.77483875    ,0.59835124 ,0.86787885,31.08       ,00:00:31.080,MGrLtKlC5Sc
belt                ,0.42884746    ,0.7768225     ,0.6007215  ,0.869877  ,31.2        ,00:00:31.200,MGrLtKlC5Sc
belt                ,0.4296082     ,0.77953714    ,0.6014831  ,0.8725926 ,31.32       ,00:00:31.320,MGrLtKlC5Sc
belt                ,0.42672145    ,0.7808995     ,0.59859645 ,0.8739551 ,31.44       ,00:00:31.440,MGrLtKlC5Sc
belt                ,0.4218917     ,0.78135663    ,0.5937667  ,0.8744122 ,31.56       ,00:00:31.560,MGrLtKlC5Sc
belt                ,0.41678604    ,0.77966815    ,0.5886611  ,0.8727237 ,31.68       ,00:00:31.680,MGrLtKlC5Sc
belt                ,0.41361       ,0.77007264    ,0.5755107  ,0.8650652 ,31.8        ,00:00:31.800,MGrLtKlC5Sc
belt                ,0.40492147    ,0.76823735    ,0.5706309  ,0.8582403 ,31.92       ,00:00:31.920,MGrLtKlC5Sc
packaged goods      ,0.46411237    ,0.54964244    ,0.50707966 ,0.7970111 ,34.92       ,00:00:34.920,MGrLtKlC5Sc
packaged goods      ,0.4632825     ,0.54722583    ,0.5062512  ,0.79444826,35.04       ,00:00:35.040,MGrLtKlC5Sc
packaged goods      ,0.4617605     ,0.54721856    ,0.5047293  ,0.7944408 ,35.16       ,00:00:35.160,MGrLtKlC5Sc
packaged goods      ,0.46017757    ,0.56449914    ,0.5031463  ,0.8117213 ,35.28       ,00:00:35.280,MGrLtKlC5Sc
packaged goods      ,0.46028125    ,0.55615044    ,0.50325    ,0.8033726 ,35.4        ,00:00:35.400,MGrLtKlC5Sc
packaged goods      ,0.4598992     ,0.55997056    ,0.50401753 ,0.7765427 ,35.52       ,00:00:35.520,MGrLtKlC5Sc
packaged goods      ,0.46029875    ,0.4899527     ,0.5006187  ,0.77602005,35.64       ,00:00:35.640,MGrLtKlC5Sc
packaged goods      ,0.45892337    ,0.47726607    ,0.49800053 ,0.7503597 ,35.76       ,00:00:35.760,MGrLtKlC5Sc
cheetah             ,              ,0.1582382     ,0.60352993 ,1.0       ,36.6        ,00:00:36.600,MGrLtKlC5Sc
cheetah             ,1.8562842e-08 ,0.17025413    ,0.60418075 ,1.0000004 ,36.72       ,00:00:36.720,MGrLtKlC5Sc
cheetah             ,-9.7781296e-05,0.17676434    ,0.5999863  ,1.000161  ,36.84       ,00:00:36.840,MGrLtKlC5Sc
cheetah             ,-0.00017927837,0.17788422    ,0.5963011  ,1.0005322 ,36.96       ,00:00:36.960,MGrLtKlC5Sc
cheetah             ,0.00018534149 ,0.18198593    ,0.5897151  ,1.0001218 ,37.08       ,00:00:37.080,MGrLtKlC5Sc
cheetah             ,-0.00062950223,0.18303616    ,0.5876645  ,1.000575  ,37.2        ,00:00:37.200,MGrLtKlC5Sc
cheetah             ,-0.0005283263 ,0.18825865    ,0.58480287 ,0.99970454,37.32       ,00:00:37.320,MGrLtKlC5Sc
cheetah             ,-4.3532382e-05,0.19052935    ,0.58035696 ,1.0002525 ,37.44       ,00:00:37.440,MGrLtKlC5Sc
cheetah             ,-0.0034892599 ,0.19593081    ,0.5924141  ,0.999673  ,37.56       ,00:00:37.560,MGrLtKlC5Sc
cheetah             ,-0.0026788926 ,0.21333402    ,0.6048201  ,0.9971473 ,37.68       ,00:00:37.680,MGrLtKlC5Sc
cheetah             ,-0.00047935973,0.22170356    ,0.6145187  ,0.99957156,37.8        ,00:00:37.800,MGrLtKlC5Sc
cheetah             ,0.0019306132  ,0.2382061     ,0.6195259  ,0.9987149 ,37.92       ,00:00:37.920,MGrLtKlC5Sc
cheetah             ,0.00411048    ,0.24892762    ,0.62339056 ,1.0003295 ,38.04       ,00:00:38.040,MGrLtKlC5Sc
cheetah             ,0.0039026877  ,0.2567505     ,0.6268707  ,1.0013684 ,38.16       ,00:00:38.160,MGrLtKlC5Sc
cheetah             ,0.004076645   ,0.28529578    ,0.6221203  ,0.9969391 ,38.28       ,00:00:38.280,MGrLtKlC5Sc
cheetah             ,0.004661948   ,0.30706432    ,0.60497916 ,0.99325955,38.4        ,00:00:38.400,MGrLtKlC5Sc
cheetah             ,0.0015287774  ,0.2854316     ,0.59565663 ,1.0006487 ,38.52       ,00:00:38.520,MGrLtKlC5Sc
cheetah             ,0.0028282213  ,0.25185075    ,0.5747644  ,1.0018023 ,38.64       ,00:00:38.640,MGrLtKlC5Sc
cheetah             ,0.0006807034  ,0.15767679    ,0.5680241  ,1.0100124 ,38.76       ,00:00:38.760,MGrLtKlC5Sc
cheetah             ,-0.0163306    ,0.07652298    ,0.6163868  ,1.0080872 ,38.88       ,00:00:38.880,MGrLtKlC5Sc
cheetah             ,-0.017310033  ,0.04216042    ,0.69978523 ,0.98983   ,39.0        ,00:00:39.000,MGrLtKlC5Sc
cheetah             ,0.080420814   ,0.035935882   ,0.75364995 ,0.97436285,39.12       ,00:00:39.120,MGrLtKlC5Sc
cheetah             ,0.23904876    ,0.057044853   ,0.83929074 ,0.97241056,39.24       ,00:00:39.240,MGrLtKlC5Sc
cheetah             ,0.41794702    ,0.06451942    ,0.93831134 ,0.9876303 ,39.36       ,00:00:39.360,MGrLtKlC5Sc
cheetah             ,0.5289168     ,0.08572699    ,1.0108101  ,0.99239326,39.48       ,00:00:39.480,MGrLtKlC5Sc
cheetah             ,0.5837772     ,0.10384465    ,1.0359026  ,0.99417865,39.6        ,00:00:39.600,MGrLtKlC5Sc
cheetah             ,0.6118502     ,0.11117952    ,1.0361059  ,1.0006328 ,39.72       ,00:00:39.720,MGrLtKlC5Sc
cheetah             ,0.61429834    ,0.118762866   ,1.0296546  ,1.0017933 ,39.84       ,00:00:39.840,MGrLtKlC5Sc
cheetah             ,0.6020118     ,0.11796208    ,1.021104   ,0.99910325,39.96       ,00:00:39.960,MGrLtKlC5Sc
cheetah             ,0.5859366     ,0.12939969    ,1.0114572  ,0.9911499 ,40.08       ,00:00:40.080,MGrLtKlC5Sc
cheetah             ,0.57814866    ,0.13120651    ,1.0019207  ,0.99391425,40.2        ,00:00:40.200,MGrLtKlC5Sc
cheetah             ,0.55753225    ,0.16771041    ,1.0005162  ,0.9894151 ,40.32       ,00:00:40.320,MGrLtKlC5Sc
cheetah             ,0.5182667     ,0.17262268    ,1.0032521  ,1.0000805 ,40.44       ,00:00:40.440,MGrLtKlC5Sc
cheetah             ,0.47287464    ,0.14498435    ,1.0029078  ,1.009819  ,40.56       ,00:00:40.560,MGrLtKlC5Sc
cheetah             ,0.43778676    ,0.08756789    ,1.0002761  ,1.0164747 ,40.68       ,00:00:40.680,MGrLtKlC5Sc
cheetah             ,0.406234      ,0.059051845   ,0.99599385 ,1.0001503 ,40.8        ,00:00:40.800,MGrLtKlC5Sc
cheetah             ,0.3820121     ,0.04578133    ,0.99524    ,0.98785627,40.92       ,00:00:40.920,MGrLtKlC5Sc
cheetah             ,0.3719593     ,0.05310836    ,0.99320924 ,0.98192745,41.04       ,00:00:41.040,MGrLtKlC5Sc
cheetah             ,0.38328198    ,0.05350035    ,0.9903307  ,0.9838535 ,41.16       ,00:00:41.160,MGrLtKlC5Sc
cheetah             ,0.39588407    ,0.03601475    ,0.9911485  ,0.992766  ,41.28       ,00:00:41.280,MGrLtKlC5Sc
cheetah             ,0.39800045    ,0.023120541   ,0.9943372  ,0.99344623,41.4        ,00:00:41.400,MGrLtKlC5Sc
cheetah             ,0.40750134    ,0.0046582473  ,0.99384886 ,0.99257666,41.52       ,00:00:41.520,MGrLtKlC5Sc
cheetah             ,0.3734789     ,-0.0012311765 ,1.0063976  ,0.9879938 ,41.64       ,00:00:41.640,MGrLtKlC5Sc
cheetah             ,0.36389068    ,-0.001070875  ,1.0022857  ,0.99017894,41.76       ,00:00:41.760,MGrLtKlC5Sc
cheetah             ,0.3641469     ,0.013940834   ,0.99820065 ,0.98828006,41.88       ,00:00:41.880,MGrLtKlC5Sc
cheetah             ,0.37129563    ,0.03704877    ,0.99632984 ,0.98808426,42.0        ,00:00:42.000,MGrLtKlC5Sc
cheetah             ,0.3945233     ,0.024238741   ,0.9921659  ,0.9966396 ,42.12       ,00:00:42.120,MGrLtKlC5Sc
cheetah             ,0.41922957    ,0.00865069    ,0.99071383 ,1.001222  ,42.24       ,00:00:42.240,MGrLtKlC5Sc
cheetah             ,0.45869163    ,0.002852043   ,0.99144816 ,1.000836  ,42.36       ,00:00:42.360,MGrLtKlC5Sc
cheetah             ,0.48611102    ,0.030506069   ,0.9971733  ,0.8618673 ,42.48       ,00:00:42.480,MGrLtKlC5Sc
cheetah             ,0.4736473     ,0.008828017   ,1.0061973  ,0.7851169 ,42.6        ,00:00:42.600,MGrLtKlC5Sc
cheetah             ,0.45316464    ,-0.0075129615 ,1.0079498  ,0.7564677 ,42.72       ,00:00:42.720,MGrLtKlC5Sc
cheetah             ,0.43926674    ,-0.011577574  ,1.0048506  ,0.7369157 ,42.84       ,00:00:42.840,MGrLtKlC5Sc
cheetah             ,0.45444202    ,-0.013375257  ,0.9949433  ,0.73838264,42.96       ,00:00:42.960,MGrLtKlC5Sc
cheetah             ,0.48445272    ,-0.0098479185 ,0.99125695 ,0.73971045,43.08       ,00:00:43.080,MGrLtKlC5Sc
cheetah             ,0.4883348     ,-0.005985899  ,0.99876046 ,0.7420345 ,43.2        ,00:00:43.200,MGrLtKlC5Sc
cheetah             ,0.47734502    ,-0.005820277  ,1.0017835  ,0.75728333,43.32       ,00:00:43.320,MGrLtKlC5Sc
cheetah             ,0.45643708    ,-0.00018637785,1.0052633  ,0.7560516 ,43.44       ,00:00:43.440,MGrLtKlC5Sc
cheetah             ,0.4171807     ,0.000114522336,1.0078697  ,0.7604077 ,43.56       ,00:00:43.560,MGrLtKlC5Sc
cheetah             ,0.37967998    ,0.0062061823  ,1.0021751  ,0.75687164,43.68       ,00:00:43.680,MGrLtKlC5Sc
cheetah             ,0.3657749     ,0.005637172   ,0.9870416  ,0.7534186 ,43.8        ,00:00:43.800,MGrLtKlC5Sc
cheetah             ,0.33586866    ,0.003235824   ,0.9770341  ,0.7474954 ,43.92       ,00:00:43.920,MGrLtKlC5Sc
cheetah             ,0.31456855    ,0.0044320854  ,0.8676938  ,0.726877  ,44.04       ,00:00:44.040,MGrLtKlC5Sc
cheetah             ,0.28180093    ,0.009653826   ,0.8114368  ,0.6732648 ,44.16       ,00:00:44.160,MGrLtKlC5Sc
cheetah             ,0.27269545    ,0.005461512   ,0.7741784  ,0.6384239 ,44.28       ,00:00:44.280,MGrLtKlC5Sc
cheetah             ,0.26302043    ,0.00019055308 ,0.7334713  ,0.6154979 ,44.4        ,00:00:44.400,MGrLtKlC5Sc
cheetah             ,0.2508293     ,0.0023952886  ,0.70267445 ,0.5798838 ,44.52       ,00:00:44.520,MGrLtKlC5Sc
cheetah             ,0.24809398    ,0.002548322   ,0.6889434  ,0.54577506,44.64       ,00:00:44.640,MGrLtKlC5Sc
cheetah             ,0.24528076    ,0.004350533   ,0.67130995 ,0.5049924 ,44.76       ,00:00:44.760,MGrLtKlC5Sc
cheetah             ,0.23370425    ,-0.0039358228 ,0.65532386 ,0.5057314 ,44.88       ,00:00:44.880,MGrLtKlC5Sc
cheetah             ,0.21401547    ,-0.0024103587 ,0.6465276  ,0.50107133,45.0        ,00:00:45.000,MGrLtKlC5Sc
cheetah             ,0.20142858    ,-0.002045406  ,0.6321842  ,0.5081135 ,45.12       ,00:00:45.120,MGrLtKlC5Sc
cheetah             ,0.19294441    ,0.005185408   ,0.6268314  ,0.4945779 ,45.24       ,00:00:45.240,MGrLtKlC5Sc
cheetah             ,0.17875816    ,0.00044413505 ,0.6184559  ,0.50580674,45.36       ,00:00:45.360,MGrLtKlC5Sc
