id         ,object_id,object_name                      ,time_seconds,left         ,top           ,right      ,bottom
c2B1ghS1fOE,c40c927f ,luggage & bags                   ,62.76       ,0.7171855    ,0.47016823    ,0.7960918  ,0.72433484
c2B1ghS1fOE,c40c927f ,luggage & bags                   ,62.88       ,0.7221237    ,0.48834914    ,0.8010299  ,0.7425158
c2B1ghS1fOE,c40c927f ,luggage & bags                   ,63.0        ,0.643707     ,0.40107796    ,0.7171128  ,0.65655726
c2B1ghS1fOE,7089fd66 ,top                              ,62.4        ,0.651007     ,0.38573423    ,0.7234457  ,0.6253785
c2B1ghS1fOE,7089fd66 ,top                              ,62.52       ,0.3610393    ,0.34339637    ,0.44911212 ,0.59616613
c2B1ghS1fOE,7089fd66 ,top                              ,62.64       ,0.191065     ,0.52160686    ,0.24985933 ,0.7443553
c2B1ghS1fOE,41b19fcb ,person                           ,62.52       ,0.0025469102 ,0.3344504     ,0.06807524 ,0.9288559
c2B1ghS1fOE,41b19fcb ,person                           ,62.64       ,3.870332e-06 ,0.33584327    ,0.06635157 ,0.95262575
c2B1ghS1fOE,41b19fcb ,person                           ,62.76       ,0.0022559138 ,0.33477318    ,0.067932814,0.95144814
c2B1ghS1fOE,41b19fcb ,person                           ,62.88       ,0.0071760765 ,0.33454633    ,0.0728048  ,0.9512136
c2B1ghS1fOE,41b19fcb ,person                           ,63.0        ,0.0015499366 ,0.34529597    ,0.1116293  ,0.92951864
c2B1ghS1fOE,41b19fcb ,person                           ,63.12       ,0.013809433  ,0.34331456    ,0.12686434 ,0.92412937
c2B1ghS1fOE,8fece118 ,person                           ,62.64       ,0.9598187    ,0.3109719     ,1.0        ,0.8198191
c2B1ghS1fOE,8fece118 ,person                           ,62.76       ,0.9639656    ,0.3757229     ,1.0        ,0.8703041
c2B1ghS1fOE,8fece118 ,person                           ,62.88       ,0.9628302    ,0.3847351     ,0.9999759  ,0.8616253
c2B1ghS1fOE,8fece118 ,person                           ,63.0        ,0.9585817    ,0.3341915     ,1.0        ,0.846721
c2B1ghS1fOE,a99686d0 ,person                           ,62.76       ,0.93046874   ,0.0           ,0.9703125  ,0.18333334
c2B1ghS1fOE,a99686d0 ,person                           ,62.88       ,0.92968863   ,0.005546927   ,0.96797234 ,0.18056
c2B1ghS1fOE,a99686d0 ,person                           ,63.0        ,0.923607     ,0.0082584685  ,0.96188843 ,0.18325947
c2B1ghS1fOE,a99686d0 ,person                           ,63.12       ,0.92554986   ,0.00082608376 ,0.9667131  ,0.19631994
c2B1ghS1fOE,aa7ebd93 ,top                              ,62.88       ,0.009755574  ,0.41326606    ,0.09018752 ,0.63350475
c2B1ghS1fOE,841207ae ,clothing                         ,62.88       ,0.14347057   ,0.34467837    ,0.23796754 ,0.62911594
c2B1ghS1fOE,841207ae ,clothing                         ,63.0        ,0.14843      ,0.34721836    ,0.2429612  ,0.6319401
c2B1ghS1fOE,841207ae ,clothing                         ,63.12       ,0.3899613    ,0.35095772    ,0.47697157 ,0.6194773
c2B1ghS1fOE,8db42cb1 ,clothing                         ,62.88       ,0.18865383   ,0.53089076    ,0.25135565 ,0.73834664
c2B1ghS1fOE,8db42cb1 ,clothing                         ,63.0        ,0.18984194   ,0.53194284    ,0.25234225 ,0.7388881
c2B1ghS1fOE,8db42cb1 ,clothing                         ,63.12       ,0.35060942   ,0.51530427    ,0.42411038 ,0.7240881
c2B1ghS1fOE,b31c900b ,shorts                           ,62.88       ,0.0017035566 ,0.59514534    ,0.08789326 ,0.71524996
c2B1ghS1fOE,b31c900b ,shorts                           ,63.0        ,0.021965047  ,0.59027207    ,0.112757705,0.7140764
c2B1ghS1fOE,387876ab ,shorts                           ,63.24       ,0.06840847   ,0.70908546    ,0.19384593 ,0.8549993
c2B1ghS1fOE,387876ab ,shorts                           ,63.36       ,0.07701463   ,0.6954614     ,0.19931729 ,0.8458594
c2B1ghS1fOE,387876ab ,shorts                           ,63.48       ,0.07925878   ,0.68362105    ,0.2061595  ,0.84043163
c2B1ghS1fOE,387876ab ,shorts                           ,63.6        ,0.08326522   ,0.68174434    ,0.21193409 ,0.8440894
c2B1ghS1fOE,387876ab ,shorts                           ,63.72       ,0.09481693   ,0.68448323    ,0.22300163 ,0.83690464
c2B1ghS1fOE,387876ab ,shorts                           ,63.84       ,0.10993823   ,0.67867696    ,0.22811058 ,0.82638204
c2B1ghS1fOE,387876ab ,shorts                           ,63.96       ,0.12647794   ,0.6772003     ,0.22679223 ,0.82131296
c2B1ghS1fOE,387876ab ,shorts                           ,64.08       ,0.12732427   ,0.6724582     ,0.22734669 ,0.816879
c2B1ghS1fOE,387876ab ,shorts                           ,64.2        ,0.12742157   ,0.62602395    ,0.22742318 ,0.7704667
c2B1ghS1fOE,387876ab ,shorts                           ,64.32       ,0.15586792   ,0.6283397     ,0.27839646 ,0.77937424
c2B1ghS1fOE,387876ab ,shorts                           ,64.44       ,0.19720133   ,0.6511321     ,0.31037652 ,0.79055417
c2B1ghS1fOE,387876ab ,shorts                           ,64.56       ,0.22880977   ,0.6631577     ,0.34034044 ,0.7973821
c2B1ghS1fOE,387876ab ,shorts                           ,64.68       ,0.2613426    ,0.6684731     ,0.36616862 ,0.80984014
c2B1ghS1fOE,387876ab ,shorts                           ,64.8        ,0.28426173   ,0.6735712     ,0.39410004 ,0.815147
c2B1ghS1fOE,387876ab ,shorts                           ,64.92       ,0.30653614   ,0.6749413     ,0.42465526 ,0.81346047
c2B1ghS1fOE,387876ab ,shorts                           ,65.04       ,0.34414074   ,0.6845001     ,0.46908152 ,0.8217361
c2B1ghS1fOE,387876ab ,shorts                           ,65.16       ,0.37725857   ,0.6902797     ,0.50219935 ,0.8275157
c2B1ghS1fOE,387876ab ,shorts                           ,65.28       ,0.46484146   ,0.7268748     ,0.5798278  ,0.868176
c2B1ghS1fOE,387876ab ,shorts                           ,65.4        ,0.5143672    ,0.7297292     ,0.61529    ,0.87250197
c2B1ghS1fOE,387876ab ,shorts                           ,65.52       ,0.56205416   ,0.74181545    ,0.6629769  ,0.88458824
c2B1ghS1fOE,387876ab ,shorts                           ,65.64       ,0.60866183   ,0.7245793     ,0.7024727  ,0.8658155
c2B1ghS1fOE,387876ab ,shorts                           ,65.76       ,0.64122415   ,0.7157868     ,0.746862   ,0.84719634
c2B1ghS1fOE,387876ab ,shorts                           ,65.88       ,0.66702414   ,0.71025103    ,0.78213596 ,0.847642
c2B1ghS1fOE,387876ab ,shorts                           ,66.0        ,0.68797725   ,0.7112414     ,0.80724066 ,0.85017973
c2B1ghS1fOE,387876ab ,shorts                           ,66.12       ,0.7169113    ,0.7108556     ,0.8308301  ,0.84754884
c2B1ghS1fOE,387876ab ,shorts                           ,66.24       ,0.74448204   ,0.7108603     ,0.84796536 ,0.84345496
c2B1ghS1fOE,387876ab ,shorts                           ,66.36       ,0.758616     ,0.7203127     ,0.86130935 ,0.85112023
c2B1ghS1fOE,387876ab ,shorts                           ,66.48       ,0.7748998    ,0.73135555    ,0.8703007  ,0.86553466
c2B1ghS1fOE,387876ab ,shorts                           ,66.6        ,0.7804879    ,0.7445054     ,0.8811074  ,0.87353617
c2B1ghS1fOE,387876ab ,shorts                           ,66.72       ,0.78437084   ,0.7468756     ,0.8899074  ,0.8763546
c2B1ghS1fOE,177b26ea ,person                           ,63.24       ,0.02670233   ,0.25318736    ,0.21896763 ,1.0
c2B1ghS1fOE,177b26ea ,person                           ,63.36       ,0.04427265   ,0.23509203    ,0.23356724 ,0.98165977
c2B1ghS1fOE,177b26ea ,person                           ,63.48       ,0.04682252   ,0.23333819    ,0.23590161 ,0.97922397
c2B1ghS1fOE,177b26ea ,person                           ,63.6        ,0.053757157  ,0.23068069    ,0.24282086 ,0.9765178
c2B1ghS1fOE,177b26ea ,person                           ,63.72       ,0.06570206   ,0.22656728    ,0.2570256  ,0.98972917
c2B1ghS1fOE,177b26ea ,person                           ,63.84       ,0.07138856   ,0.2266779     ,0.26278883 ,0.9905143
c2B1ghS1fOE,177b26ea ,person                           ,63.96       ,0.07557804   ,0.22422715    ,0.26698387 ,0.9881123
c2B1ghS1fOE,177b26ea ,person                           ,64.08       ,0.08392338   ,0.25006273    ,0.19388497 ,0.9772755
c2B1ghS1fOE,177b26ea ,person                           ,64.2        ,0.06612845   ,0.25513327    ,0.1697374  ,0.9789994
c2B1ghS1fOE,177b26ea ,person                           ,64.32       ,0.0528885    ,0.28743437    ,0.16112465 ,0.9891465
c2B1ghS1fOE,177b26ea ,person                           ,64.44       ,0.09424239   ,0.25356656    ,0.30581737 ,0.9968349
c2B1ghS1fOE,177b26ea ,person                           ,64.56       ,0.15130784   ,0.24088822    ,0.36953467 ,0.98653454
c2B1ghS1fOE,177b26ea ,person                           ,64.68       ,0.19622615   ,0.23851518    ,0.41493857 ,0.9843351
c2B1ghS1fOE,177b26ea ,person                           ,64.8        ,0.25461957   ,0.21618322    ,0.42290595 ,0.99759674
c2B1ghS1fOE,177b26ea ,person                           ,64.92       ,0.27824843   ,0.21119772    ,0.442618   ,0.9943915
c2B1ghS1fOE,177b26ea ,person                           ,65.04       ,0.31845778   ,0.2094168     ,0.5233069  ,0.9967865
c2B1ghS1fOE,177b26ea ,person                           ,65.16       ,0.3691142    ,0.24670531    ,0.5995547  ,0.9874373
c2B1ghS1fOE,177b26ea ,person                           ,65.28       ,0.41285905   ,0.26543093    ,0.64477813 ,0.99541336
c2B1ghS1fOE,177b26ea ,person                           ,65.4        ,0.44890714   ,0.27113858    ,0.6809304  ,1.0
c2B1ghS1fOE,177b26ea ,person                           ,65.52       ,0.5216707    ,0.30580503    ,0.69166064 ,0.9926834
c2B1ghS1fOE,177b26ea ,person                           ,65.64       ,0.56150347   ,0.31243888    ,0.72671014 ,0.9960222
c2B1ghS1fOE,177b26ea ,person                           ,65.76       ,0.5903879    ,0.29136953    ,0.76323485 ,1.0
c2B1ghS1fOE,177b26ea ,person                           ,65.88       ,0.632461     ,0.31068435    ,0.82804507 ,0.99078774
c2B1ghS1fOE,177b26ea ,person                           ,66.0        ,0.6624281    ,0.31395778    ,0.8592118  ,0.9906093
c2B1ghS1fOE,177b26ea ,person                           ,66.12       ,0.6907976    ,0.31716534    ,0.8876661  ,0.99357307
c2B1ghS1fOE,177b26ea ,person                           ,66.24       ,0.7277019    ,0.3040708     ,0.8934237  ,1.0
c2B1ghS1fOE,177b26ea ,person                           ,66.36       ,0.73883224   ,0.30570143    ,0.9022902  ,1.0
c2B1ghS1fOE,177b26ea ,person                           ,66.48       ,0.7479955    ,0.32795495    ,0.9040369  ,0.99534243
c2B1ghS1fOE,177b26ea ,person                           ,66.6        ,0.75298834   ,0.3659529     ,0.90625465 ,0.9929217
c2B1ghS1fOE,177b26ea ,person                           ,66.72       ,0.7561165    ,0.38105366    ,0.90852535 ,0.999738
c2B1ghS1fOE,f1152774 ,shorts                           ,63.24       ,0.2648212    ,0.5888071     ,0.42356977 ,0.80694896
c2B1ghS1fOE,f1152774 ,shorts                           ,63.36       ,0.2970253    ,0.5930852     ,0.43487114 ,0.84326774
c2B1ghS1fOE,f1152774 ,shorts                           ,63.48       ,0.31536898   ,0.5930389     ,0.43950605 ,0.81195134
c2B1ghS1fOE,2337b840 ,person                           ,63.24       ,0.4902429    ,0.08198318    ,0.65155464 ,0.99396956
c2B1ghS1fOE,2337b840 ,person                           ,63.36       ,0.45284542   ,0.058671616   ,0.64412326 ,0.99587685
c2B1ghS1fOE,2337b840 ,person                           ,63.48       ,0.44548148   ,0.05830283    ,0.6361533  ,0.99449235
c2B1ghS1fOE,2337b840 ,person                           ,63.6        ,0.41235784   ,0.07010116    ,0.6029862  ,0.99848264
c2B1ghS1fOE,2337b840 ,person                           ,63.72       ,0.38928175   ,0.07455759    ,0.5799101  ,1.0
c2B1ghS1fOE,2337b840 ,person                           ,63.84       ,0.21463758   ,0.0785409     ,0.39181268 ,0.9953939
c2B1ghS1fOE,2337b840 ,person                           ,63.96       ,0.11728973   ,0.06388809    ,0.31783542 ,0.9405884
c2B1ghS1fOE,2337b840 ,person                           ,64.08       ,0.0605652    ,0.07183753    ,0.25261933 ,0.9095355
c2B1ghS1fOE,2337b840 ,person                           ,64.2        ,0.016576698  ,0.12063175    ,0.19938114 ,0.9184129
c2B1ghS1fOE,2337b840 ,person                           ,64.32       ,0.08843104   ,0.13636011    ,0.26021382 ,0.977207
c2B1ghS1fOE,2337b840 ,person                           ,64.44       ,0.12155192   ,0.23937592    ,0.22079293 ,0.98116505
c2B1ghS1fOE,2337b840 ,person                           ,64.56       ,0.12553714   ,0.26643407    ,0.218939   ,1.0
c2B1ghS1fOE,2337b840 ,person                           ,64.68       ,0.12505661   ,0.25851902    ,0.22240794 ,1.0
c2B1ghS1fOE,2337b840 ,person                           ,64.8        ,0.12746717   ,0.2774625     ,0.25450435 ,0.9974674
c2B1ghS1fOE,2337b840 ,person                           ,64.92       ,0.14150421   ,0.2751677     ,0.27027822 ,0.99207056
c2B1ghS1fOE,2337b840 ,person                           ,65.04       ,0.1598198    ,0.26913217    ,0.28871655 ,0.98581576
c2B1ghS1fOE,2337b840 ,person                           ,65.16       ,0.17594412   ,0.2658274     ,0.30484968 ,0.9824952
c2B1ghS1fOE,2337b840 ,person                           ,65.28       ,0.20253024   ,0.27469766    ,0.32563516 ,0.9591351
c2B1ghS1fOE,2337b840 ,person                           ,65.4        ,0.22071324   ,0.26051715    ,0.34916884 ,0.9746802
c2B1ghS1fOE,2337b840 ,person                           ,65.52       ,0.2361683    ,0.2428847     ,0.37084034 ,0.9928721
c2B1ghS1fOE,2337b840 ,person                           ,65.64       ,0.24894701   ,0.26641595    ,0.37823588 ,0.98529375
c2B1ghS1fOE,2337b840 ,person                           ,65.76       ,0.23969021   ,0.25134844    ,0.3744276  ,1.0
c2B1ghS1fOE,2337b840 ,person                           ,65.88       ,0.15317374   ,0.10488938    ,0.30314618 ,0.9818803
c2B1ghS1fOE,2337b840 ,person                           ,66.0        ,0.10908886   ,0.059131745   ,0.2598096  ,0.94327563
c2B1ghS1fOE,2337b840 ,person                           ,66.12       ,0.08806236   ,0.04559164    ,0.23883925 ,0.93027234
c2B1ghS1fOE,2337b840 ,person                           ,66.24       ,0.08531933   ,0.049464263   ,0.26745796 ,0.9617447
c2B1ghS1fOE,2337b840 ,person                           ,66.36       ,0.0965162    ,0.06411549    ,0.2807293  ,0.97788787
c2B1ghS1fOE,2337b840 ,person                           ,66.48       ,0.10612405   ,0.08561104    ,0.29048744 ,0.9904675
c2B1ghS1fOE,2337b840 ,person                           ,66.6        ,0.1133137    ,0.10712922    ,0.32057086 ,0.9918353
c2B1ghS1fOE,2337b840 ,person                           ,66.72       ,0.121895276  ,0.11563617    ,0.33039367 ,0.99777764
c2B1ghS1fOE,850e7901 ,shorts                           ,63.24       ,0.5115496    ,0.6571599     ,0.6337738  ,0.9630512
c2B1ghS1fOE,850e7901 ,shorts                           ,63.36       ,0.44997674   ,0.6692701     ,0.6018579  ,0.9600395
c2B1ghS1fOE,850e7901 ,shorts                           ,63.48       ,0.39408097   ,0.6625921     ,0.5806241  ,0.99344105
c2B1ghS1fOE,850e7901 ,shorts                           ,63.6        ,0.34581232   ,0.6796214     ,0.5551378  ,0.98805976
c2B1ghS1fOE,850e7901 ,shorts                           ,63.72       ,0.28836083   ,0.7006692     ,0.49172252 ,0.97751546
c2B1ghS1fOE,850e7901 ,shorts                           ,63.84       ,0.2498954    ,0.6841121     ,0.41406697 ,0.9814745
c2B1ghS1fOE,850e7901 ,shorts                           ,63.96       ,0.2114621    ,0.66488063    ,0.35394335 ,0.94562805
c2B1ghS1fOE,850e7901 ,shorts                           ,64.08       ,0.16065007   ,0.6495043     ,0.30120844 ,0.9202211
c2B1ghS1fOE,850e7901 ,shorts                           ,64.2        ,0.12048702   ,0.65045494    ,0.24803138 ,0.92859477
c2B1ghS1fOE,850e7901 ,shorts                           ,64.32       ,0.053638432  ,0.65372545    ,0.18621325 ,0.9399103
c2B1ghS1fOE,850e7901 ,shorts                           ,64.44       ,0.0023681512 ,0.64152604    ,0.11988176 ,0.9457947
c2B1ghS1fOE,75ce9114 ,person                           ,63.24       ,0.23470207   ,0.015652746   ,0.44950825 ,1.0
c2B1ghS1fOE,75ce9114 ,person                           ,63.36       ,0.25521585   ,2.3558936e-05 ,0.46695065 ,0.9814384
c2B1ghS1fOE,75ce9114 ,person                           ,63.48       ,0.25928926   ,0.0           ,0.47100917 ,0.97529185
c2B1ghS1fOE,75ce9114 ,person                           ,63.6        ,0.26507017   ,0.0014897514  ,0.46736068 ,0.9378423
c2B1ghS1fOE,75ce9114 ,person                           ,63.72       ,0.15148      ,0.04203264    ,0.35391438 ,0.9201904
c2B1ghS1fOE,75ce9114 ,person                           ,63.84       ,0.10641907   ,0.046792492   ,0.30876923 ,0.92072415
c2B1ghS1fOE,75ce9114 ,person                           ,63.96       ,0.22482726   ,0.00922039    ,0.41011015 ,0.97797316
c2B1ghS1fOE,75ce9114 ,person                           ,64.08       ,0.2904433    ,0.0024645096  ,0.49259797 ,0.9896589
c2B1ghS1fOE,75ce9114 ,person                           ,64.2        ,0.33413264   ,0.0025399697  ,0.5371877  ,0.99001795
c2B1ghS1fOE,75ce9114 ,person                           ,64.32       ,0.36118585   ,0.027924135   ,0.55560386 ,0.9715904
c2B1ghS1fOE,75ce9114 ,person                           ,64.44       ,0.38340777   ,0.016347572   ,0.58065104 ,0.9900834
c2B1ghS1fOE,75ce9114 ,person                           ,64.56       ,0.3949385    ,0.008596482   ,0.59184015 ,0.98350495
c2B1ghS1fOE,75ce9114 ,person                           ,64.68       ,0.40021676   ,0.0031060548  ,0.5970937  ,0.97681034
c2B1ghS1fOE,75ce9114 ,person                           ,64.8        ,0.40783685   ,0.023939304   ,0.6154608  ,0.98167294
c2B1ghS1fOE,75ce9114 ,person                           ,64.92       ,0.4216255    ,0.027640657   ,0.62924945 ,0.9853743
c2B1ghS1fOE,75ce9114 ,person                           ,65.04       ,0.27697054   ,0.02944463    ,0.46110824 ,0.99865407
c2B1ghS1fOE,75ce9114 ,person                           ,65.16       ,0.23904605   ,0.01870644    ,0.42079467 ,1.0
c2B1ghS1fOE,75ce9114 ,person                           ,65.28       ,0.22686356   ,0.015735842   ,0.40814954 ,1.0
c2B1ghS1fOE,75ce9114 ,person                           ,65.4        ,0.23105916   ,0.016742295   ,0.41231173 ,1.0
c2B1ghS1fOE,75ce9114 ,person                           ,65.52       ,0.25851223   ,0.011084551   ,0.42567188 ,1.0
c2B1ghS1fOE,75ce9114 ,person                           ,65.64       ,0.27852172   ,0.03088914    ,0.4370066  ,0.97733206
c2B1ghS1fOE,75ce9114 ,person                           ,65.76       ,0.28574413   ,0.011488992   ,0.45086312 ,0.9973697
c2B1ghS1fOE,75ce9114 ,person                           ,65.88       ,0.30716822   ,0.015734242   ,0.46471095 ,0.9956086
c2B1ghS1fOE,75ce9114 ,person                           ,66.0        ,0.31752595   ,0.020018332   ,0.47386858 ,0.9979463
c2B1ghS1fOE,75ce9114 ,person                           ,66.12       ,0.3297374    ,0.050324686   ,0.47874218 ,0.98556894
c2B1ghS1fOE,75ce9114 ,person                           ,66.24       ,0.33986375   ,0.055137735   ,0.48886853 ,0.990382
c2B1ghS1fOE,75ce9114 ,person                           ,66.36       ,0.3567174    ,0.05872889    ,0.505928   ,0.993471
c2B1ghS1fOE,75ce9114 ,person                           ,66.48       ,0.39168894   ,0.066204704   ,0.54090714 ,1.0
c2B1ghS1fOE,75ce9114 ,person                           ,66.6        ,0.33783948   ,0.15710004    ,0.47283638 ,0.71390873
c2B1ghS1fOE,75ce9114 ,person                           ,66.72       ,0.2953604    ,0.11529958    ,0.42903545 ,0.6434515
c2B1ghS1fOE,95479cf7 ,person                           ,63.24       ,0.611585     ,0.09464133    ,0.7681109  ,0.9946492
c2B1ghS1fOE,95479cf7 ,person                           ,63.36       ,0.5751102    ,0.1247164     ,0.8142319  ,0.97712463
c2B1ghS1fOE,95479cf7 ,person                           ,63.48       ,0.5826271    ,0.123623416   ,0.8216938  ,0.97508454
c2B1ghS1fOE,95479cf7 ,person                           ,63.6        ,0.5879957    ,0.09585997    ,0.83793616 ,0.98721945
c2B1ghS1fOE,95479cf7 ,person                           ,63.72       ,0.6023248    ,0.101602286   ,0.8933142  ,0.9774741
c2B1ghS1fOE,95479cf7 ,person                           ,63.84       ,0.61921656   ,0.09956282    ,0.91276944 ,0.9733354
c2B1ghS1fOE,95479cf7 ,person                           ,63.96       ,0.6295507    ,0.09938118    ,0.92328656 ,0.97300386
c2B1ghS1fOE,95479cf7 ,person                           ,64.08       ,0.65284103   ,0.08468427    ,0.92736727 ,0.9837463
c2B1ghS1fOE,95479cf7 ,person                           ,64.2        ,0.6595544    ,0.08369958    ,0.932346   ,0.9836317
c2B1ghS1fOE,95479cf7 ,person                           ,64.32       ,0.66891754   ,0.10660522    ,0.92925584 ,0.9666361
c2B1ghS1fOE,95479cf7 ,person                           ,64.44       ,0.70144564   ,0.10649532    ,0.9384786  ,0.9857871
c2B1ghS1fOE,95479cf7 ,person                           ,64.56       ,0.7160632    ,0.106721416   ,0.95135504 ,0.98718566
c2B1ghS1fOE,95479cf7 ,person                           ,64.68       ,0.7236114    ,0.10302112    ,0.9587774  ,0.98357016
c2B1ghS1fOE,95479cf7 ,person                           ,64.8        ,0.7116829    ,0.10715006    ,0.9795983  ,0.9863211
c2B1ghS1fOE,95479cf7 ,person                           ,64.92       ,0.7140643    ,0.111187376   ,0.98420477 ,0.9890652
c2B1ghS1fOE,95479cf7 ,person                           ,65.04       ,0.7178581    ,0.120872274   ,0.9881582  ,0.9960788
c2B1ghS1fOE,95479cf7 ,person                           ,65.16       ,0.7437251    ,0.12500796    ,0.97352004 ,0.98478925
c2B1ghS1fOE,95479cf7 ,person                           ,65.28       ,0.74776953   ,0.124868736   ,0.97456294 ,0.9833056
c2B1ghS1fOE,95479cf7 ,person                           ,65.4        ,0.7512523    ,0.12592992    ,0.97783136 ,0.9842707
c2B1ghS1fOE,95479cf7 ,person                           ,65.52       ,0.7727083    ,0.12640905    ,0.9910971  ,0.98689586
c2B1ghS1fOE,95479cf7 ,person                           ,65.64       ,0.7876406    ,0.12528056    ,0.99911344 ,0.9850577
c2B1ghS1fOE,95479cf7 ,person                           ,65.76       ,0.79638064   ,0.122598      ,1.0        ,0.9823241
c2B1ghS1fOE,95479cf7 ,person                           ,65.88       ,0.8307982    ,0.10919949    ,0.9976139  ,0.9845466
c2B1ghS1fOE,95479cf7 ,person                           ,66.0        ,0.83766174   ,0.10639938    ,1.0        ,0.9827131
c2B1ghS1fOE,95479cf7 ,person                           ,66.12       ,0.8414541    ,0.12988076    ,0.99750215 ,0.9675895
c2B1ghS1fOE,95479cf7 ,person                           ,66.24       ,0.84627026   ,0.13016973    ,1.0        ,0.9678785
c2B1ghS1fOE,95479cf7 ,person                           ,66.36       ,0.85108644   ,0.13045873    ,1.0        ,0.9681675
c2B1ghS1fOE,95479cf7 ,person                           ,66.48       ,0.78294796   ,0.24562308    ,0.88821626 ,0.54208547
c2B1ghS1fOE,95479cf7 ,person                           ,66.6        ,0.7042401    ,0.22814994    ,0.7990544  ,0.49202472
c2B1ghS1fOE,95479cf7 ,person                           ,66.72       ,0.6896461    ,0.23570882    ,0.78347087 ,0.497014
c2B1ghS1fOE,3e82d5a2 ,person                           ,63.24       ,0.4165973    ,0.100548774   ,0.5231273  ,0.9536185
c2B1ghS1fOE,3e82d5a2 ,person                           ,63.36       ,0.010617726  ,0.2614766     ,0.111019626,0.6641822
c2B1ghS1fOE,3e82d5a2 ,person                           ,63.48       ,0.01466766   ,0.25967786    ,0.11469058 ,0.6611418
c2B1ghS1fOE,3e82d5a2 ,person                           ,63.6        ,0.022830205  ,0.25573546    ,0.122831844,0.65712976
c2B1ghS1fOE,3e82d5a2 ,person                           ,63.72       ,0.050117362  ,0.26817974    ,0.14948449 ,0.6322825
c2B1ghS1fOE,3e82d5a2 ,person                           ,63.84       ,0.061198153  ,0.26904288    ,0.16042724 ,0.63036263
c2B1ghS1fOE,3e82d5a2 ,person                           ,63.96       ,0.06829025   ,0.26648095    ,0.16750973 ,0.627607
c2B1ghS1fOE,3e82d5a2 ,person                           ,64.08       ,0.079228766  ,0.26379454    ,0.17844757 ,0.6249067
c2B1ghS1fOE,3e82d5a2 ,person                           ,64.2        ,0.08791159   ,0.18526337    ,0.19148129 ,0.5631338
c2B1ghS1fOE,3e82d5a2 ,person                           ,64.32       ,0.102193266  ,0.14561191    ,0.20170078 ,0.50783527
c2B1ghS1fOE,3e82d5a2 ,person                           ,64.44       ,0.15450166   ,0.01001717    ,0.3292603  ,0.56302035
c2B1ghS1fOE,3e82d5a2 ,person                           ,64.56       ,0.20581304   ,0.0           ,0.3858344  ,0.54214877
c2B1ghS1fOE,3e82d5a2 ,person                           ,64.68       ,0.24509072   ,0.0           ,0.42552727 ,0.54198027
c2B1ghS1fOE,3e82d5a2 ,person                           ,64.8        ,0.26759383   ,0.0           ,0.43196744 ,0.51290625
c2B1ghS1fOE,3e82d5a2 ,person                           ,64.92       ,0.27325323   ,0.0           ,0.4358846  ,0.51409745
c2B1ghS1fOE,3e82d5a2 ,person                           ,65.04       ,0.27155164   ,0.0           ,0.43406105 ,0.5175206
c2B1ghS1fOE,3e82d5a2 ,person                           ,65.16       ,0.36087102   ,0.038242783   ,0.5466191  ,0.58951086
c2B1ghS1fOE,3e82d5a2 ,person                           ,65.28       ,0.4221835    ,0.07286831    ,0.60955566 ,0.62553585
c2B1ghS1fOE,3e82d5a2 ,person                           ,65.4        ,0.44986627   ,0.091624446   ,0.6373571  ,0.6443943
c2B1ghS1fOE,3e82d5a2 ,person                           ,65.52       ,0.60602415   ,0.14094326    ,0.7590052  ,0.6565349
c2B1ghS1fOE,3e82d5a2 ,person                           ,65.64       ,0.68841064   ,0.15274075    ,0.83862036 ,0.6654582
c2B1ghS1fOE,3e82d5a2 ,person                           ,65.76       ,0.72571373   ,0.15545836    ,0.8757288  ,0.667974
c2B1ghS1fOE,3e82d5a2 ,person                           ,65.88       ,0.7513701    ,0.15710914    ,0.9052849  ,0.74044204
c2B1ghS1fOE,3e82d5a2 ,person                           ,66.0        ,0.7635769    ,0.17516766    ,0.9174838  ,0.76235855
c2B1ghS1fOE,3e82d5a2 ,person                           ,66.12       ,0.76597106   ,0.18262921    ,0.91987735 ,0.770107
c2B1ghS1fOE,3e82d5a2 ,person                           ,66.24       ,0.8121248    ,0.1758127     ,0.97673833 ,0.6899062
c2B1ghS1fOE,3e82d5a2 ,person                           ,66.36       ,0.83802694   ,0.14857776    ,1.0        ,0.6573081
c2B1ghS1fOE,3e82d5a2 ,person                           ,66.48       ,0.8462315    ,0.13972557    ,1.0        ,0.6480873
c2B1ghS1fOE,3e82d5a2 ,person                           ,66.6        ,0.8494717    ,0.09115337    ,1.0        ,0.9024114
c2B1ghS1fOE,3e82d5a2 ,person                           ,66.72       ,0.8540509    ,0.13442753    ,1.0        ,0.9660199
c2B1ghS1fOE,6c9ec8d7 ,hat                              ,63.24       ,0.6688445    ,0.11430914    ,0.76032895 ,0.2590044
c2B1ghS1fOE,6c9ec8d7 ,hat                              ,63.36       ,0.63538903   ,0.10770404    ,0.7613034  ,0.2466828
c2B1ghS1fOE,6c9ec8d7 ,hat                              ,63.48       ,0.62634075   ,0.09901692    ,0.7522441  ,0.21675962
c2B1ghS1fOE,c1adfd19 ,luggage & bags                   ,63.24       ,0.37303513   ,0.66031694    ,0.49910957 ,0.9841836
c2B1ghS1fOE,c1adfd19 ,luggage & bags                   ,63.36       ,0.38279772   ,0.6666571     ,0.50857943 ,0.9902686
c2B1ghS1fOE,c1adfd19 ,luggage & bags                   ,63.48       ,0.38332266   ,0.66699624    ,0.5091044  ,0.99060774
